ship_city,ship_state,ship_postal_code,location_id
Malappuram,KERALA,676523.0,8306
delhi,DELHI,110094.0,8307
PATHANAMTHITTA,KERALA,689585.0,8308
MANALI,HIMACHAL PRADESH,175103.0,8309
Buxar,BIHAR,802133.0,8310
"NERAL east, karjat raigad",MAHARASHTRA,410101.0,8311
ALANGULAM TIRUNELVELI DISTRICT,TAMIL NADU,627851.0,8312
DEHRADUN,UTTARAKHAND,248141.0,8313
Kuppepadav,KARNATAKA,574144.0,8314
KADAPA,ANDHRA PRADESH,516107.0,8315
Udupi,KARNATAKA,574122.0,8316
NASHIK,MAHARASHTRA,423213.0,8317
PITTALAVANIPALEM,ANDHRA PRADESH,522329.0,8318
Taliparamba,KERALA,670502.0,8319
VENGURLA,MAHARASHTRA,416517.0,8320
Jaipur,RAJASTHAN,302013.0,8321
KOLLAM,KERALA,691559.0,8322
GANGAWATI,KARNATAKA,583275.0,8323
PANIKOILI,ODISHA,755043.0,8324
TALIKKULAM,KERALA,680569.0,8325
"Jammu, Vijaypur",JAMMU & KASHMIR,184120.0,8326
ASANSOL,WEST BENGAL,713333.0,8327
KARWAR,KARNATAKA,581396.0,8328
New Delhi,Delhi,110018.0,8329
Ahmedabad,Gujarat,382405.0,8330
FAzilka,PUNJAB,152116.0,8331
VIRAJPETE,KARNATAKA,571216.0,8332
JABALPUR,MADHYA PRADESH,482009.0,8333
JALGAON,MAHARASHTRA,424101.0,8334
Danta,Gujarat,385120.0,8335
New Delhi,Delhi,110048.0,8336
Bengaluru,KARNATAKA,560053.0,8337
Vrindavan,UTTAR PRADESH,281121.0,8338
"Vashi, Navi Mumbai",MAHARASHTRA,400703.0,8339
SAMASTIPUR,BIHAR,848125.0,8340
KHARDAHA,WEST BENGAL,700116.0,8341
Rohtak,HARYANA,124001.0,8342
CHERANMADEVI,TAMIL NADU,627414.0,8343
BERHAMPUR,ODISHA,760007.0,8344
GURDASPUR,PUNJAB,145026.0,8345
LAKHNADON,MADHYA PRADESH,480886.0,8346
KANNIYAKUMARI,TAMIL NADU,629401.0,8347
Manpur Abgilla devi asthan,BIHAR,823003.0,8348
RAMANATHAPURAM,TAMIL NADU,623522.0,8349
Imphal East,MANIPUR,795008.0,8350
kolkata,WEST BENGAL,700156.0,8351
UDUMBANCHOLA,KERALA,685566.0,8352
GUNTUR,ANDHRA PRADESH,522659.0,8353
DELHI,DELHI,110017.0,8354
Bhubaneswar,ODISHA,751016.0,8355
Pune,MAHARASHTRA,411058.0,8356
PANCHPARA,WEST BENGAL,711317.0,8357
PARAS,MAHARASHTRA,444109.0,8358
TAKI,WEST BENGAL,743429.0,8359
Fort (Mumbai),MAHARASHTRA,400001.0,8360
"PALAYAMKOTTAI, TIRUNELVELI",TAMIL NADU,627002.0,8361
Proddatur,ANDHRA PRADESH,516360.0,8362
Pandav nagar janta garden,Delhi,110091.0,8363
MADANAPALLE,ANDHRA PRADESH,517325.0,8364
BABA BAKALA,PUNJAB,143201.0,8365
Mira Road East THANE,MAHARASHTRA,401107.0,8366
THRISSUR,KERALA,680002.0,8367
BANGALORE,KARNATAKA,560036.0,8368
Thrissur,KERALA,680571.0,8369
"NEWASA-PHATA, TAL-NEWASA, DIST-AHMEDNAGAR",MAHARASHTRA,414603.0,8370
CHENNAI 600004,TAMIL NADU,600004.0,8371
SANDI,UTTAR PRADESH,241403.0,8372
RAJBALHAT,WEST BENGAL,712408.0,8373
RANIGANJ,WEST BENGAL,713347.0,8374
CHITBARA GAON,UTTAR PRADESH,221713.0,8375
karnal,HARYANA,132001.0,8376
BHOR,MAHARASHTRA,412206.0,8377
THIRUVARUR,TAMIL NADU,611101.0,8378
"bajajnagar, aurangabad.",MAHARASHTRA,431136.0,8379
NAGARKURNOOL,TELANGANA,509209.0,8380
FARAKKA PTS TOWNSHIP,WEST BENGAL,732215.0,8381
AJMER,RAJASTHAN,305005.0,8382
JHUNJHUNU,RAJASTHAN,333031.0,8383
WARANGAL,TELANGANA,506163.0,8384
Irinjalakuda,KERALA,680121.0,8385
GOPESHWAR,UTTARAKHAND,246401.0,8386
hyderabad,TELANGANA,501401.0,8387
Darbhanga,Bihar,847304.0,8388
KANGRA,HIMACHAL PRADESH,176051.0,8389
NJARACKAL P.O,KERALA,682505.0,8390
"Elettil vattoli,kozhikode",KERALA,673572.0,8391
VASAI west,MAHARASHTRA,401201.0,8392
Pune51,MAHARASHTRA,411051.0,8393
HOWRAH,WEST BENGAL,711109.0,8394
VISAKHAPATNAM,ANDHRA PRADESH,530024.0,8395
chennai,TAMIL NADU,600115.0,8396
VELLORE,TAMIL NADU,632003.0,8397
Hyderabad,TELANGANA,500019.0,8398
Balodabazar,CHHATTISGARH,493332.0,8399
Karur,TAMIL NADU,639114.0,8400
Shravasti,UTTAR PRADESH,271803.0,8401
KURALI,PUNJAB,140103.0,8402
CHAPRA,BIHAR,841302.0,8403
RAJARHAT,WEST BENGAL,700135.0,8404
DEBAGARH,ODISHA,768119.0,8405
NAGAPATTINAM,TAMIL NADU,611002.0,8406
Mumbai,MAHARASHTRA,400079.0,8407
Vannappuram,KERALA,685607.0,8408
Prayagraj,UTTAR PRADESH,211006.0,8409
ANAKAPALLE,ANDHRA PRADESH,531002.0,8410
KOIL PALAYAM,TAMIL NADU,642110.0,8411
AGARTALA,TRIPURA,799002.0,8412
Mekkamandabam,TAMIL NADU,629166.0,8413
Meerut,UTTAR PRADESH,250005.0,8414
VALSAD,Gujarat,396002.0,8415
allahabad,UTTAR PRADESH,211019.0,8416
Karaikal,PUDUCHERRY,609602.0,8417
Melmaruvathur,TAMIL NADU,603319.0,8418
Alandi,MAHARASHTRA,412105.0,8419
Thiruvalla,KERALA,689581.0,8420
Nagpur,MAHARASHTRA,440013.0,8421
PUNE,MAHARASHTRA,411022.0,8422
Mumbai no. 400053,MAHARASHTRA,400014.0,8423
"Chalakkal,Aluva",KERALA,683105.0,8424
middha,UTTAR PRADESH,277506.0,8425
DAVANGERE-577004,KARNATAKA,577004.0,8426
BHARTHANA,UTTAR PRADESH,206242.0,8427
KALAMASSERY,KERALA,683563.0,8428
Alappuzha,KERALA,689121.0,8429
Thiruvananthapuram,KERALA,695011.0,8430
BISWANATH CHARIALI,ASSAM,784177.0,8431
GANDHINAGAR,Gujarat,382029.0,8432
CHANGANACHERRY,KERALA,686103.0,8433
"Kallur,khammam dist",TELANGANA,507209.0,8434
VIJAYAWADA,ANDHRA PRADESH,520003.0,8435
NELLORE,ANDHRA PRADESH,524228.0,8436
"anna Nagar west, chennai",TAMIL NADU,600040.0,8437
ALAPPUZHA,KERALA,689572.0,8438
Virar West,MAHARASHTRA,401303.0,8439
NALLUR KANNIYAKUMARI DISTRICT,TAMIL NADU,629165.0,8440
POTHIA,BIHAR,855107.0,8441
MALUR INDUSTRIAL AREA,KARNATAKA,563160.0,8442
SHEIKHPURA,BIHAR,811104.0,8443
"miyapur, hyderabad",TELANGANA,500049.0,8444
sultanpur,UTTAR PRADESH,228001.0,8445
South Goa,GOA,403401.0,8446
MANDAPETA,ANDHRA PRADESH,533308.0,8447
KOLHAPUR,MAHARASHTRA,416002.0,8448
MANJERI,KERALA,676123.0,8449
KANNUR,KERALA,670310.0,8450
Chengalpattu,TAMIL NADU,603127.0,8451
AYACODE,TAMIL NADU,629177.0,8452
chennai,TAMIL NADU,600037.0,8453
Shimla,HIMACHAL PRADESH,172030.0,8454
Coimbatore,TAMIL NADU,641401.0,8455
Baroda,Gujarat,390004.0,8456
Srinagar,JAMMU & KASHMIR,190002.0,8457
RAZOLE,ANDHRA PRADESH,533244.0,8458
VIRAR West,MAHARASHTRA,401301.0,8459
New Delhi,DELHI,110041.0,8460
KUNNATHUNAD,KERALA,682311.0,8461
Hyderabad,TELANGANA,500047.0,8462
Kolkata,WEST BENGAL,700079.0,8463
kishanganj,BIHAR,855107.0,8464
MALKAPUR BULDANA DISTRICT,MAHARASHTRA,443101.0,8465
PANIPAT REFINERY TOWNSHIP,HARYANA,132140.0,8466
THONDI,TAMIL NADU,623409.0,8467
DIAMOND HARBOUR,WEST BENGAL,743331.0,8468
MULKI,KARNATAKA,574154.0,8469
delhi,DELHI,110045.0,8470
Pasighat,ARUNACHAL PRADESH,791102.0,8471
AMBEJOGAI,MAHARASHTRA,431517.0,8472
ERNAKULAM,KERALA,682040.0,8473
PONDICHERRY,PUDUCHERRY,605014.0,8474
ALMORA,UTTARAKHAND,263676.0,8475
"Ulwe,NAVI MUMBAI",MAHARASHTRA,410206.0,8476
JAMNAGAR,Gujarat,361006.0,8477
BICHOLIM,GOA,403529.0,8478
New Delhi,DELHI,110010.0,8479
KOTTAYAM,KERALA,686652.0,8480
JALALPORE,Gujarat,396450.0,8481
AZAMGARH,UTTAR PRADESH,276128.0,8482
dibiyapur,UTTAR PRADESH,206244.0,8483
THAZHUTHALA,KERALA,691020.0,8484
AUSA,MAHARASHTRA,413520.0,8485
BIDHAN NAGAR,WEST BENGAL,700097.0,8486
THIRUVANANTHAPURAM,KERALA,695586.0,8487
MUMBAI,MAHARASHTRA,401106.0,8488
Sagwara,RAJASTHAN,314031.0,8489
KOTA,RAJASTHAN,324004.0,8490
KANDAMKUNNU,KERALA,670701.0,8491
Imphal,MANIPUR,795003.0,8492
Greater NOIDA,UTTAR PRADESH,201307.0,8493
THIRUVANANTHAPURAM,KERALA,695001.0,8494
Andul,WEST BENGAL,711302.0,8495
Batala,PUNJAB,143514.0,8496
Kalyan,MAHARASHTRA,421201.0,8497
Tamia,MADHYA PRADESH,480559.0,8498
"JATANI, Bhubaneswar",ODISHA,752050.0,8499
indore,MADHYA PRADESH,452020.0,8500
MEDAK,TELANGANA,502108.0,8501
Dehradun,UTTARAKHAND,248006.0,8502
MIRZAPUR,UTTAR PRADESH,231001.0,8503
KOLLAM,KERALA,691008.0,8504
"Magarpatta City, Pune",MAHARASHTRA,411028.0,8505
Nagpur,MAHARASHTRA,440014.0,8506
"Chunkankadai, Nagercoil",TAMIL NADU,629003.0,8507
NAGOTHANE,MAHARASHTRA,402125.0,8508
Jamshedpur,JHARKHAND,831017.0,8509
Panjim,GOA,403002.0,8510
ISLAMPUR,WEST BENGAL,733202.0,8511
MYSURU,KARNATAKA,570024.0,8512
KANCHIPURAM,TAMIL NADU,600116.0,8513
AHMEDNAGAR,MAHARASHTRA,414002.0,8514
Vijayawada,ANDHRA PRADESH,520001.0,8515
delhi,DELHI,110085.0,8516
Ernakulam,KERALA,682314.0,8517
KALAMESHWAR,MAHARASHTRA,441501.0,8518
Panihati,WEST BENGAL,700056.0,8519
Jakhaura talbehat,UTTAR PRADESH,284124.0,8520
Thiruninravur,TAMIL NADU,602024.0,8521
DHENKANAL,ODISHA,759016.0,8522
New Delhi,DELHI,110065.0,8523
Madurai,TAMIL NADU,625006.0,8524
Laukaha,Bihar,852110.0,8525
Chinsurah Hooghly,WEST BENGAL,712103.0,8526
SULTANPUR,UTTAR PRADESH,222303.0,8527
ahmedabad,Gujarat,380004.0,8528
Jajpur,ODISHA,755019.0,8529
Hyderabad,TELANGANA,500029.0,8530
VARKALA,KERALA,695144.0,8531
GUDUR,ANDHRA PRADESH,524412.0,8532
MANSA,PUNJAB,151505.0,8533
BAGESHWAR,UTTARAKHAND,263641.0,8534
Firozabad,UTTAR PRADESH,283207.0,8535
KANGEYAM,TAMIL NADU,638701.0,8536
Balangir,ODISHA,767001.0,8537
ghaziabad,UTTAR PRADESH,201011.0,8538
"sudarsan nagar, madambakkam",TAMIL NADU,600126.0,8539
THANE - MUMBAI,MAHARASHTRA,421202.0,8540
HOSHIARPUR-146111,PUNJAB,146111.0,8541
SRIKAKULAM,ANDHRA PRADESH,532402.0,8542
KALYAN,MAHARASHTRA,421605.0,8543
Guwahati,ASSAM,781032.0,8544
BADARWAS,MADHYA PRADESH,473770.0,8545
kolkata,WEST BENGAL,700025.0,8546
NASHIK 422003,MAHARASHTRA,422005.0,8547
KOSAMBA,Gujarat,394120.0,8548
"KOZHENCHERY, pathanamthitta",KERALA,689642.0,8549
Habibpur,WEST BENGAL,741402.0,8550
BANGALORE18,KARNATAKA,560018.0,8551
KOTTAYAM,KERALA,686605.0,8552
Khamgaon,MAHARASHTRA,444303.0,8553
BHIWANDI,MAHARASHTRA,421308.0,8554
Delhi,DELHI,110027.0,8555
New Delhi,DELHI,110029.0,8556
kolkata,WEST BENGAL,700074.0,8557
CHIKODI,KARNATAKA,591201.0,8558
POWAYAN,UTTAR PRADESH,242401.0,8559
RAJGARH ALWAR DISTRICT,RAJASTHAN,301408.0,8560
Nagpur,MAHARASHTRA,440008.0,8561
COIMBATORE,TAMIL NADU,641103.0,8562
Ganjam,ODISHA,761031.0,8563
CHANNAPATNA,KARNATAKA,562160.0,8564
SOUTH GOA,GOA,403725.0,8565
panipat,HARYANA,132113.0,8566
New Delhi,DELHI,110045.0,8567
Nashik,MAHARASHTRA,422010.0,8568
Kamareddy,TELANGANA,503111.0,8569
"PHONDAGHAT, kankavli",MAHARASHTRA,416601.0,8570
SANGLI MIRAJ KUPWAD,MAHARASHTRA,416436.0,8571
Yadgir,KARNATAKA,585215.0,8572
ALLAHABAD,UTTAR PRADESH,221507.0,8573
PORATHISSERY,KERALA,680121.0,8574
Bokaro Steel City,JHARKHAND,827001.0,8575
Delhi,DELHI,110068.0,8576
NEW DELHI,Delhi,110074.0,8577
Bareilly,UTTAR PRADESH,243201.0,8578
Chandigarh,CHANDIGARH,160014.0,8579
Gurdaspur,Punjab,143521.0,8580
JAIPUR,RAJASTHAN,303805.0,8581
KARAD,MAHARASHTRA,415124.0,8582
Kolkata,WEST BENGAL,700068.0,8583
ANANTHAPUR,ANDHRA PRADESH,515415.0,8584
Sangareddy,TELANGANA,502269.0,8585
SHIRALA,MAHARASHTRA,415408.0,8586
Auraiya,UTTAR PRADESH,206129.0,8587
THRISSUR,KERALA,680587.0,8588
"NEW TOWN , Kolkata",WEST BENGAL,700135.0,8589
JAISALMER,RAJASTHAN,345024.0,8590
HOSHANGABAD,MADHYA PRADESH,461001.0,8591
KALYAN WEST,MAHARASHTRA,421301.0,8592
NALBARI,ASSAM,781334.0,8593
MADAKASIRA,ANDHRA PRADESH,515301.0,8594
raipur,CHHATTISGARH,492003.0,8595
WARISALIGANJ,BIHAR,805130.0,8596
Pazhuvil West,KERALA,680564.0,8597
VASAI VIRAR,MAHARASHTRA,401301.0,8598
KURATTISSERY,KERALA,690105.0,8599
"Thirugokarnam, Pudukkottai",TAMIL NADU,622002.0,8600
Hyderabad,ANDHRA PRADESH,500086.0,8601
MALAPPURAM,KERALA,679328.0,8602
"Kausa, Mumbra",MAHARASHTRA,400612.0,8603
JHUNJHUNUN,RAJASTHAN,333001.0,8604
meerut,UTTAR PRADESH,250002.0,8605
new delhi,delhi,110024.0,8606
JAIPUR,RAJASTHAN,302022.0,8607
EAST DELHI,DELHI,110091.0,8608
PALI,RAJASTHAN,306021.0,8609
PORBANDAR,Gujarat,360578.0,8610
kolkata,WEST BENGAL,700118.0,8611
Nelluvai,KERALA,680584.0,8612
Aluva,KERALA,683108.0,8613
KRISHNAGIRI,TAMIL NADU,635201.0,8614
Howrah,WEST BENGAL,711104.0,8615
Dehri,BIHAR,821307.0,8616
Cuttack,ODISHA,753014.0,8617
Thalayolaparambu,KERALA,686605.0,8618
TIRUCHIRAPPALLI,TAMIL NADU,620003.0,8619
BERHAMPORE,WEST BENGAL,742305.0,8620
Lucknow,UTTAR PRADESH,226024.0,8621
CUTTACK,ODISHA,753015.0,8622
LUDHIANA,PUNJAB,141010.0,8623
MADHYAMGRAM,WEST BENGAL,700130.0,8624
"makkada,kozhikode",KERALA,673611.0,8625
GUNTUR,ANDHRA PRADESH,522236.0,8626
Mumbai,MAHARASHTRA,400051.0,8627
NAGERCOIL,TAMIL NADU,629603.0,8628
Nashik,MAHARASHTRA,422214.0,8629
Siriyasar Kalan ka baas,RAJASTHAN,333041.0,8630
NORTH 24 PARGANAS,WEST BENGAL,700119.0,8631
TIRUCHIRAPPALLI,TAMIL NADU,621208.0,8632
JAIPUR,RAJASTHAN,302024.0,8633
Belghoria,WEST BENGAL,700056.0,8634
Bhayander East,MAHARASHTRA,401105.0,8635
Allahabad,UTTAR PRADESH,211001.0,8636
SONAMUKHI,WEST BENGAL,722207.0,8637
Lakhimpur,UTTAR PRADESH,262701.0,8638
BENGALURU,KARNATAKA,562109.0,8639
Rethare BK. tal karad dist satara,MAHARASHTRA,415108.0,8640
AMALNER,MAHARASHTRA,425401.0,8641
PARGI,TELANGANA,501501.0,8642
"Chembur, MUMBAI",MAHARASHTRA,400071.0,8643
KALYAN west,MAHARASHTRA,421301.0,8644
CANDOLIM,GOA,403515.0,8645
DHARMASTHALA,KARNATAKA,574216.0,8646
NORTH GOA,GOA,403521.0,8647
Sangareddy,TELANGANA,502295.0,8648
Memari; Maheshpur Primary school,WEST BENGAL,713146.0,8649
Rohini,DELHI,110085.0,8650
MANGALURU,KARNATAKA,575007.0,8651
Sulthan Bathery,KERALA,673592.0,8652
Dombivli,MAHARASHTRA,421204.0,8653
BASIRHAT,WEST BENGAL,743411.0,8654
PURULIA I,WEST BENGAL,723103.0,8655
DENDULURU,ANDHRA PRADESH,534450.0,8656
GORAYA,PUNJAB,144418.0,8657
Bhubaneswar,Odisha,751003.0,8658
Hyderabad,ANDHRA PRADESH,500013.0,8659
Akola,MAHARASHTRA,444005.0,8660
Kota,RAJASTHAN,324002.0,8661
KUMILY,KERALA,685509.0,8662
PORT BLAIR,ANDAMAN & NICOBAR ,744103.0,8663
NADIA,WEST BENGAL,741151.0,8664
BENIPATTI,BIHAR,847222.0,8665
T,MAHARASHTRA,421201.0,8666
ARIYALUR,TAMIL NADU,621704.0,8667
SILIGURI,WEST BENGAL,734002.0,8668
NELLORE,ANDHRA PRADESH,524341.0,8669
thiruvananthapuram,KERALA,695015.0,8670
KANNUR,KERALA,670703.0,8671
BENGALURU,KARNATAKA,560108.0,8672
KODAGU,KARNATAKA,571234.0,8673
Bolpur,WEST BENGAL,731204.0,8674
Muvattupuzha,KERALA,686689.0,8675
WANAPARTHY,TELANGANA,509381.0,8676
CACHAR,ASSAM,788011.0,8677
Jalpaiguri,WEST BENGAL,735101.0,8678
KOZHENCHERY,KERALA,689611.0,8679
"RAJARHAT, KATHGOLA",WEST BENGAL,700135.0,8680
Mysore,KARNATAKA,570019.0,8681
NORTH GUWAHATI,ASSAM,781039.0,8682
GUNTUR,ANDHRA PRADESH,522603.0,8683
SHIVPURI,MADHYA PRADESH,473885.0,8684
"Contai, East Medinipur",WEST BENGAL,721401.0,8685
PANIHATI,WEST BENGAL,700110.0,8686
Serampore,WEST BENGAL,712203.0,8687
KOLLAM,KERALA,691507.0,8688
Mumbai,MAHARASHTRA,400034.0,8689
SULLURUPETA,ANDHRA PRADESH,524121.0,8690
North 24 parganas,WEST BENGAL,700059.0,8691
PERIYAMANALI,TAMIL NADU,637018.0,8692
ANJUNA,GOA,403509.0,8693
NEW DELHI.53,DELHI,110053.0,8694
Vishrambag Sangli,MAHARASHTRA,416416.0,8695
AMLA,MADHYA PRADESH,460551.0,8696
chennai,TAMIL NADU,600044.0,8697
THENNALA,KERALA,676508.0,8698
HARIDWAR,UTTARAKHAND,249401.0,8699
RAJKOT,Gujarat,360003.0,8700
GOREGAON WEST,MAHARASHTRA,400062.0,8701
VARANASI,UTTAR PRADESH,221106.0,8702
New DELHI,DELHI,110092.0,8703
Punawale PIMPRI CHINCHWAD,MAHARASHTRA,411033.0,8704
SEOHARA,UTTAR PRADESH,246746.0,8705
KANTH MORADABAD DISTRICT,UTTAR PRADESH,244501.0,8706
Perinthalmanna,KERALA,679323.0,8707
Bangalore,KARNATAKA,560054.0,8708
CHINSURAH,WEST BENGAL,712222.0,8709
Bangalore,KARNATAKA,560095.0,8710
VASAI,MAHARASHTRA,401208.0,8711
hyderabad,TELANGANA,500039.0,8712
Neemuch,MADHYA PRADESH,458441.0,8713
Baldwara,HIMACHAL PRADESH,175033.0,8714
ADOOR,KERALA,691554.0,8715
ARAMBAGH,WEST BENGAL,712601.0,8716
MALDA,WEST BENGAL,732102.0,8717
MYSURU,KARNATAKA,570006.0,8718
Shillong,MEGHALAYA,793002.0,8719
NASHIK,MAHARASHTRA,422004.0,8720
Burhar,MADHYA PRADESH,484110.0,8721
ADINAD,KERALA,690573.0,8722
ARCOT,TAMIL NADU,632521.0,8723
MUMBAI (E),MAHARASHTRA,400008.0,8724
"URMAR TANDA, Hoshiarpur",PUNJAB,144204.0,8725
KODUNGALLUR,KERALA,680669.0,8726
TALEGAON DABHADE,MAHARASHTRA,410506.0,8727
Mogaltur,ANDHRA PRADESH,534281.0,8728
MUMBAi,MAHARASHTRA,400067.0,8729
NAWABGANJ UNNAO DISTRICT,UTTAR PRADESH,209859.0,8730
THRISSUR,KERALA,680664.0,8731
Roorkee road Meerut,UTTAR PRADESH,250001.0,8732
Vellore,TAMIL NADU,632009.0,8733
HONAVAR,KARNATAKA,581348.0,8734
HARVEYPATTI,TAMIL NADU,625006.0,8735
"PHULPUR,ALLAHABAD",UTTAR PRADESH,212404.0,8736
ERNAKULAM,KERALA,682041.0,8737
Miramar,GOA,403001.0,8738
PUTTUR,KARNATAKA,574221.0,8739
ZARUGUMILLI,ANDHRA PRADESH,523271.0,8740
KOLLAM,KERALA,691520.0,8741
SAHIBGANJ,JHARKHAND,816101.0,8742
Anchal,KERALA,691306.0,8743
ROBERTSONPET,KARNATAKA,563122.0,8744
GANDHINAGAR,Gujarat,382026.0,8745
RAIPUR 492004,CHHATTISGARH,492004.0,8746
THUMBE,KARNATAKA,574143.0,8747
CHENNUR,ANDHRA PRADESH,516162.0,8748
MEPPAYYUR,KERALA,673541.0,8749
BANSBERIA,WEST BENGAL,712148.0,8750
"Madikeri,KODAGU.",KARNATAKA,571201.0,8751
BENGALURU 560016,KARNATAKA,560016.0,8752
MOODBIDRI,KARNATAKA,574197.0,8753
visakhapatnam,ANDHRA PRADESH,530046.0,8754
TIRUPPUR,TAMIL NADU,641607.0,8755
East delhi,DELHI,110095.0,8756
Kamshet,MAHARASHTRA,412106.0,8757
Kanchipuram,TAMIL NADU,603210.0,8758
TALODA,MAHARASHTRA,425413.0,8759
PUTTUR,KARNATAKA,574220.0,8760
DHENKANAL,ODISHA,759021.0,8761
BABRA,Gujarat,365421.0,8762
Shimoga,KARNATAKA,577201.0,8763
MELLAHALLI,KARNATAKA,571422.0,8764
THANE,MAHARASHTRA,400708.0,8765
"Bhubaneswar, 751003",ODISHA,751021.0,8766
KHANAKUL I,WEST BENGAL,712412.0,8767
Azamgarh,UTTAR PRADESH,223223.0,8768
PUNE,MAHARASHTRA,412105.0,8769
ONGOLE,ANDHRA PRADESH,523225.0,8770
VADAKARA,KERALA,673106.0,8771
Gurgaon,HARYANA,122006.0,8772
Mattannur,KERALA,670702.0,8773
VADA,MAHARASHTRA,421303.0,8774
MEDINIPUR,WEST BENGAL,721147.0,8775
RANCHI,JHARKHAND,835103.0,8776
BODRI,CHHATTISGARH,495220.0,8777
PUSAUR,CHHATTISGARH,496440.0,8778
Bengaluru,KARNATAKA,560038.0,8779
GOBRA NAWAPARA,CHHATTISGARH,493885.0,8780
CHENGANNUR,KERALA,689125.0,8781
Greater Noida west,UTTAR PRADESH,201009.0,8782
Balrampur,UTTAR PRADESH,271201.0,8783
KODUR,ANDHRA PRADESH,516101.0,8784
MANGALDOI,ASSAM,784529.0,8785
MATHABHANGA,WEST BENGAL,736146.0,8786
KANNUR,KERALA,670674.0,8787
Kollam,KERALA,691601.0,8788
DIBRUGARH,ASSAM,786010.0,8789
VADUJ,MAHARASHTRA,415506.0,8790
Kundrathur,TAMIL NADU,600069.0,8791
MALDA,WEST BENGAL,732202.0,8792
Coimbatore,TAMIL NADU,641038.0,8793
jetpur,Gujarat,360370.0,8794
"LONI, ghaziabad",UTTAR PRADESH,201102.0,8795
Payyoli,KERALA,673522.0,8796
KAGAL,MAHARASHTRA,416216.0,8797
Shirdi,MAHARASHTRA,423109.0,8798
Nayagarh,ODISHA,752085.0,8799
Vishakapatnam,ANDHRA PRADESH,531021.0,8800
MUKTAINAGAR,MAHARASHTRA,425306.0,8801
KOLKATA,WEST BENGAL,700132.0,8802
KALLIASSERI,KERALA,670561.0,8803
Mohali,PUNJAB,160062.0,8804
WARORA,MAHARASHTRA,442907.0,8805
Hyderabad,TELANGANA,500074.0,8806
Distt.SHIMLA,HIMACHAL PRADESH,171222.0,8807
Asansol,WEST BENGAL,713304.0,8808
Pedapalli,TELANGANA,505215.0,8809
CHENGANNUR,KERALA,689521.0,8810
Santa Cruz,GOA,403005.0,8811
GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201301.0,8812
MUNGER,BIHAR,813214.0,8813
SARDHANA,UTTAR PRADESH,250342.0,8814
HOOGHLY,WEST BENGAL,712202.0,8815
Mundiyeruma,KERALA,685552.0,8816
Guna,MADHYA PRADESH,473111.0,8817
DHENKANAL,ODISHA,759001.0,8818
SIRA,KARNATAKA,572137.0,8819
MADATHUKULAM,TAMIL NADU,642111.0,8820
GURUVAYUR,KERALA,680101.0,8821
Coonoor,TAMIL NADU,643101.0,8822
PATRAN,PUNJAB,147105.0,8823
VENGURLA,MAHARASHTRA,416522.0,8824
Kottayam District,KERALA,686576.0,8825
kakinada,ANDHRA PRADESH,533006.0,8826
PALAKKAD,KERALA,678012.0,8827
PALAKKAD,KERALA,678721.0,8828
Kulathummal,KERALA,695572.0,8829
ALLAHABAD Prayagraj,UTTAR PRADESH,211019.0,8830
HUBBALLI,KARNATAKA,580025.0,8831
CHUNAR,UTTAR PRADESH,231304.0,8832
Nacharam,TELANGANA,500076.0,8833
PALAKURTHY,TELANGANA,505187.0,8834
Shimla,HIMACHAL PRADESH,171001.0,8835
Lepetkata,ASSAM,786007.0,8836
Shivamogga,KARNATAKA,577201.0,8837
"Dombivli (East), Thane",MAHARASHTRA,421201.0,8838
Darjeeling,WEST BENGAL,734101.0,8839
KARIMGANJ,ASSAM,788725.0,8840
Patna,Bihar,800025.0,8841
Pulamanthole,KERALA,679323.0,8842
GANGAKHED,MAHARASHTRA,431514.0,8843
Rura,UTTAR PRADESH,209303.0,8844
Guwahati,ASSAM,781003.0,8845
NICHLAUL,UTTAR PRADESH,273311.0,8846
"NARASARAOPET,Guntur destrict",ANDHRA PRADESH,522601.0,8847
CUTTACK,ODISHA,753011.0,8848
ARAKONAM,TAMIL NADU,631004.0,8849
Chennai,TAMIL NADU,600049.0,8850
KOKRAJHAR,ASSAM,783346.0,8851
SULTANPUR,UTTAR PRADESH,227801.0,8852
KASARAGOD,KERALA,671121.0,8853
NEW DELHIi,DELHI,110025.0,8854
INDAPUR,MAHARASHTRA,413106.0,8855
AHERI,MAHARASHTRA,442705.0,8856
Humnabad,KARNATAKA,585330.0,8857
BHATGAON,CHHATTISGARH,493222.0,8858
MANDSAURmandsour,MADHYA PRADESH,458001.0,8859
"Amethi,sultanpur",UTTAR PRADESH,228159.0,8860
VARKALA,KERALA,695311.0,8861
JHARSUGUDA,ODISHA,768027.0,8862
pune,MAHARASHTRA,411037.0,8863
Guntur,ANDHRA PRADESH,522007.0,8864
BALESHWAR,ODISHA,756051.0,8865
BOOTHAPANDI,TAMIL NADU,629852.0,8866
THIKKANAMCODE,TAMIL NADU,629804.0,8867
KANCHIPURAM,TAMIL NADU,600056.0,8868
Jammu,JAMMU & KASHMIR,180006.0,8869
VASAI (E),MAHARASHTRA,401208.0,8870
PATNA,BIHAR,800010.0,8871
Rudrapur,UTTARAKHAND,263153.0,8872
SIDDIPET,TELANGANA,502103.0,8873
lucknow,UTTAR PRADESH,226006.0,8874
Patna,BIHAR,800026.0,8875
ANUPGARH,RAJASTHAN,335701.0,8876
